game_id,team,season,week,total_epa,success_rate,total_yards,total_plays,pass_plays,rush_plays,touchdowns,interceptions,fumbles_lost,epa_per_play,yards_per_play
2024_13_ARI_MIN,ARI,2024,13,2.4376252,0.5048544,406.0,103,54.0,27.0,1.0,2.0,0.0,0.023666263784019693,3.941747572815534
2024_13_ARI_MIN,MIN,2024,13,1.0249265,0.6119403,273.0,68,41.0,11.0,2.0,0.0,1.0,0.015072449165232042,4.014705882352941
2024_13_CHI_DET,CHI,2024,13,1.0570805,0.4375,301.0,81,55.0,11.0,3.0,0.0,0.0,0.01305037663306719,3.7160493827160495
2024_13_CHI_DET,DET,2024,13,4.8716545,0.5,405.0,84,36.0,34.0,2.0,0.0,1.0,0.05799588702973865,4.821428571428571
2024_13_CLE_DEN,CLE,2024,13,-2.1287713,0.4587156,554.0,109,64.0,22.0,6.0,3.0,0.0,-0.019530011973249804,5.08256880733945
2024_13_CLE_DEN,DEN,2024,13,7.5944734,0.5176471,400.0,86,40.0,24.0,3.0,2.0,0.0,0.08830782979033715,4.651162790697675
2024_13_HOU_JAX,HOU,2024,13,6.903897,0.4556962,326.0,80,40.0,20.0,2.0,0.0,0.0,0.08629871010780335,4.075
2024_13_HOU_JAX,JAX,2024,13,0.6222489,0.41860464,375.0,86,47.0,23.0,2.0,1.0,0.0,0.0072354521862296175,4.3604651162790695
2024_13_IND_NE,IND,2024,13,8.707351,0.5675676,255.0,74,28.0,33.0,3.0,2.0,0.0,0.11766690176886481,3.445945945945946
2024_13_IND_NE,NE,2024,13,7.535088,0.5176471,424.0,86,43.0,29.0,2.0,1.0,0.0,0.0876173030498416,4.930232558139535
2024_13_LAC_ATL,ATL,2024,13,-15.606855,0.47311828,350.0,93,43.0,38.0,2.0,4.0,0.0,-0.1678156493812479,3.763440860215054
2024_13_LAC_ATL,LAC,2024,13,-8.762549,0.39344263,189.0,62,30.0,14.0,0.0,0.0,1.0,-0.14133144194079983,3.0483870967741935
2024_13_LA_NO,LA,2024,13,8.026622,0.5,322.0,69,27.0,27.0,3.0,0.0,0.0,0.11632785244264464,4.666666666666667
2024_13_LA_NO,NO,2024,13,-2.1197689,0.42682928,329.0,82,42.0,29.0,1.0,0.0,0.0,-0.02585083973116991,4.012195121951219
2024_13_LV_KC,KC,2024,13,-2.9922628,0.37078652,329.0,90,55.0,14.0,1.0,0.0,0.0,-0.03324736489189996,3.6555555555555554
2024_13_LV_KC,LV,2024,13,-4.8847733,0.43678162,434.0,87,41.0,26.0,2.0,0.0,1.0,-0.056146819016029095,4.988505747126437
2024_13_MIA_GB,GB,2024,13,20.037552,0.5138889,388.0,72,29.0,25.0,3.0,0.0,1.0,0.27829933166503906,5.388888888888889
2024_13_MIA_GB,MIA,2024,13,6.979303,0.5168539,377.0,90,56.0,15.0,2.0,0.0,0.0,0.0775478098127577,4.188888888888889
2024_13_NYG_DAL,DAL,2024,13,-5.3423185,0.41935483,317.0,94,42.0,31.0,2.0,0.0,0.0,-0.056833175902671,3.372340425531915
2024_13_NYG_DAL,NYG,2024,13,-12.05638,0.4642857,247.0,84,45.0,18.0,3.0,1.0,1.0,-0.14352833657037645,2.9404761904761907
2024_13_PHI_BAL,BAL,2024,13,-4.545742,0.4065934,372.0,91,45.0,27.0,2.0,0.0,0.0,-0.04995320917485834,4.087912087912088
2024_13_PHI_BAL,PHI,2024,13,3.446226,0.50666666,252.0,76,23.0,31.0,3.0,0.0,0.0,0.045345077389164976,3.3157894736842106
2024_13_PIT_CIN,CIN,2024,13,7.3656297,0.57831323,375.0,83,49.0,13.0,5.0,1.0,2.0,0.0887425261807729,4.518072289156627
2024_13_PIT_CIN,PIT,2024,13,17.31415,0.6111111,520.0,91,43.0,23.0,5.0,1.0,0.0,0.190265383039202,5.714285714285714
2024_13_SEA_NYJ,NYJ,2024,13,-10.969923,0.40243903,260.0,82,45.0,22.0,4.0,1.0,1.0,-0.1337795490171851,3.1707317073170733
2024_13_SEA_NYJ,SEA,2024,13,-2.7364192,0.37974682,259.0,80,38.0,24.0,2.0,0.0,2.0,-0.03420524001121521,3.2375
2024_13_SF_BUF,BUF,2024,13,10.298738,0.5070422,372.0,72,20.0,35.0,5.0,0.0,0.0,0.1430380211936103,5.166666666666667
2024_13_SF_BUF,SF,2024,13,-16.60452,0.35384616,239.0,65,22.0,25.0,1.0,0.0,3.0,-0.25545416611891525,3.6769230769230767
2024_13_TB_CAR,CAR,2024,13,-6.721383,0.505618,367.0,90,52.0,18.0,2.0,0.0,1.0,-0.07468203438652886,4.0777777777777775
2024_13_TB_CAR,TB,2024,13,-2.7253373,0.5,445.0,104,41.0,38.0,2.0,2.0,0.0,-0.026205166028096125,4.278846153846154
2024_13_TEN_WAS,TEN,2024,13,-9.125709,0.3611111,245.0,72,43.0,12.0,2.0,0.0,2.0,-0.12674595250023735,3.4027777777777777
2024_13_TEN_WAS,WAS,2024,13,15.106724,0.58,463.0,101,42.0,39.0,6.0,1.0,0.0,0.14957152262772663,4.584158415841584
2024_14_ATL_MIN,ATL,2024,14,0.03843355,0.5494506,498.0,91,40.0,34.0,2.0,2.0,1.0,0.0004223467229486822,5.472527472527473
2024_14_ATL_MIN,MIN,2024,14,23.519175,0.525,433.0,81,36.0,21.0,6.0,0.0,0.0,0.29036017994821806,5.345679012345679
2024_14_BUF_LA,BUF,2024,14,24.681374,0.55,445.0,80,45.0,15.0,7.0,0.0,0.0,0.3085171699523926,5.5625
2024_14_BUF_LA,LA,2024,14,24.840706,0.55789477,457.0,96,35.0,42.0,5.0,0.0,0.0,0.2587573528289795,4.760416666666667
2024_14_CAR_PHI,CAR,2024,14,-0.10543871,0.39759037,302.0,83,43.0,27.0,2.0,1.0,0.0,-0.001270345894687147,3.63855421686747
2024_14_CAR_PHI,PHI,2024,14,2.7304792,0.44594595,294.0,75,29.0,28.0,3.0,0.0,0.0,0.036406389872233075,3.92
2024_14_CHI_SF,CHI,2024,14,-4.616678,0.47761193,162.0,68,34.0,19.0,2.0,0.0,1.0,-0.06789232702816234,2.3823529411764706
2024_14_CHI_SF,SF,2024,14,23.631165,0.5064935,452.0,77,28.0,32.0,5.0,1.0,0.0,0.306898240919237,5.87012987012987
2024_14_CIN_DAL,CIN,2024,14,10.883258,0.52873564,433.0,88,52.0,17.0,3.0,1.0,1.0,0.1236733848398382,4.920454545454546
2024_14_CIN_DAL,DAL,2024,14,2.1570368,0.5064935,322.0,77,36.0,24.0,2.0,1.0,0.0,0.028013464692351105,4.181818181818182
2024_14_CLE_PIT,CLE,2024,14,-16.672718,0.41304347,300.0,92,47.0,25.0,2.0,2.0,0.0,-0.1812251961749533,3.260869565217391
2024_14_CLE_PIT,PIT,2024,14,-2.3191063,0.43209878,267.0,82,31.0,32.0,3.0,0.0,2.0,-0.028281784639125916,3.2560975609756095
2024_14_GB_DET,DET,2024,14,7.2260566,0.5425532,391.0,95,45.0,35.0,4.0,1.0,0.0,0.07606375342921207,4.11578947368421
2024_14_GB_DET,GB,2024,14,7.9500833,0.49275362,298.0,69,27.0,22.0,4.0,0.0,1.0,0.11521859790967859,4.318840579710145
2024_14_JAX_TEN,JAX,2024,14,-1.8147384,0.43055555,291.0,73,35.0,23.0,1.0,2.0,0.0,-0.024859430038765687,3.9863013698630136
2024_14_JAX_TEN,TEN,2024,14,-7.107149,0.4054054,272.0,74,35.0,29.0,0.0,0.0,0.0,-0.09604255573169605,3.675675675675676
2024_14_LAC_KC,KC,2024,14,7.7852683,0.53488374,298.0,87,46.0,21.0,1.0,0.0,0.0,0.08948584260611699,3.425287356321839
2024_14_LAC_KC,LAC,2024,14,6.019687,0.4189189,288.0,74,38.0,22.0,2.0,0.0,0.0,0.08134712399663152,3.891891891891892
2024_14_LV_TB,LV,2024,14,-10.273479,0.443038,286.0,80,43.0,23.0,1.0,1.0,1.0,-0.128418493270874,3.575
2024_14_LV_TB,TB,2024,14,4.7782955,0.48051947,420.0,77,38.0,24.0,4.0,2.0,1.0,0.06205578593464641,5.454545454545454
2024_14_NO_NYG,NO,2024,14,-13.118256,0.39534885,292.0,87,36.0,32.0,2.0,1.0,0.0,-0.15078454730154453,3.3563218390804597
2024_14_NO_NYG,NYG,2024,14,-17.994392,0.33673468,327.0,98,59.0,18.0,1.0,1.0,0.0,-0.18361624892877074,3.336734693877551
2024_14_NYJ_MIA,MIA,2024,14,20.259583,0.62222224,377.0,91,51.0,20.0,3.0,0.0,0.0,0.22263277493990385,4.142857142857143
2024_14_NYJ_MIA,NYJ,2024,14,17.80726,0.5681818,402.0,88,45.0,23.0,2.0,0.0,0.0,0.20235523310574619,4.568181818181818
2024_14_SEA_ARI,ARI,2024,14,-9.98786,0.49425286,358.0,88,47.0,23.0,2.0,2.0,0.0,-0.11349840597672896,4.068181818181818
2024_14_SEA_ARI,SEA,2024,14,7.734468,0.5180723,409.0,83,31.0,32.0,3.0,0.0,0.0,0.0931863612439259,4.927710843373494
2024_15_ATL_LV,ATL,2024,15,-15.487418,0.34177214,261.0,79,22.0,36.0,1.0,1.0,0.0,-0.19604326803472977,3.3037974683544302
2024_15_ATL_LV,LV,2024,15,-23.867857,0.38554215,249.0,84,47.0,19.0,1.0,2.0,1.0,-0.28414115451631095,2.9642857142857144
2024_15_BAL_NYG,BAL,2024,15,22.368866,0.5833333,445.0,73,29.0,29.0,5.0,0.0,1.0,0.3064228214629709,6.095890410958904
2024_15_BAL_NYG,NYG,2024,15,-3.2006984,0.4047619,236.0,84,48.0,19.0,2.0,1.0,0.0,-0.038103552091689336,2.8095238095238093
2024_15_BUF_DET,BUF,2024,15,32.81474,0.6,559.0,91,38.0,31.0,6.0,0.0,0.0,0.3606015299702739,6.142857142857143
2024_15_BUF_DET,DET,2024,15,18.109991,0.54545456,521.0,99,64.0,13.0,6.0,0.0,1.0,0.18292920276372118,5.262626262626263
2024_15_CHI_MIN,CHI,2024,15,-14.567589,0.42352942,284.0,86,39.0,28.0,1.0,0.0,1.0,-0.16939056751339934,3.302325581395349
2024_15_CHI_MIN,MIN,2024,15,4.4157443,0.5263158,329.0,95,47.0,30.0,3.0,1.0,0.0,0.04648151899638929,3.463157894736842
2024_15_CIN_TEN,CIN,2024,15,9.48329,0.47777778,370.0,90,41.0,27.0,4.0,2.0,1.0,0.10536988576253255,4.111111111111111
2024_15_CIN_TEN,TEN,2024,15,-2.8170195,0.5529412,374.0,86,44.0,25.0,5.0,4.0,2.0,-0.0327560402626215,4.348837209302325
2024_15_DAL_CAR,CAR,2024,15,-6.8318696,0.47368422,235.0,76,42.0,13.0,2.0,2.0,2.0,-0.08989302108162328,3.0921052631578947
2024_15_DAL_CAR,DAL,2024,15,16.170252,0.54545456,410.0,89,30.0,40.0,3.0,0.0,1.0,0.18168822299228626,4.606741573033708
2024_15_GB_SEA,GB,2024,15,7.0685406,0.5375,369.0,80,30.0,34.0,3.0,0.0,1.0,0.08835675716400146,4.6125
2024_15_GB_SEA,SEA,2024,15,-14.68313,0.43421054,208.0,77,44.0,15.0,1.0,2.0,0.0,-0.19069000343223672,2.7012987012987013
2024_15_IND_DEN,DEN,2024,15,-15.608991,0.39506173,193.0,82,39.0,21.0,3.0,3.0,0.0,-0.19035354474695718,2.3536585365853657
2024_15_IND_DEN,IND,2024,15,-35.142944,0.35869566,310.0,92,46.0,30.0,2.0,2.0,3.0,-0.381988525390625,3.369565217391304
2024_15_KC_CLE,CLE,2024,15,-25.296453,0.44,266.0,75,43.0,18.0,1.0,4.0,1.0,-0.33728604634602866,3.546666666666667
2024_15_KC_CLE,KC,2024,15,-7.30175,0.42391303,311.0,93,42.0,31.0,3.0,0.0,1.0,-0.07851344282909106,3.3440860215053765
2024_15_LA_SF,LA,2024,15,-4.2568974,0.45,302.0,80,28.0,37.0,0.0,0.0,0.0,-0.0532112181186676,3.775
2024_15_LA_SF,SF,2024,15,-12.506807,0.34285715,191.0,71,35.0,19.0,0.0,1.0,0.0,-0.1761522158770494,2.6901408450704225
2024_15_MIA_HOU,HOU,2024,15,-7.369936,0.46153846,181.0,66,33.0,15.0,2.0,0.0,1.0,-0.1116656968087861,2.742424242424242
2024_15_MIA_HOU,MIA,2024,15,-13.993196,0.4698795,224.0,83,49.0,19.0,1.0,3.0,1.0,-0.1685927172741258,2.6987951807228914
2024_15_NE_ARI,ARI,2024,15,14.880537,0.48192772,395.0,84,41.0,28.0,3.0,0.0,0.0,0.17714925039382207,4.7023809523809526
2024_15_NE_ARI,NE,2024,15,0.43756476,0.6,311.0,65,29.0,22.0,2.0,1.0,0.0,0.006731765545331515,4.7846153846153845
2024_15_NYJ_JAX,JAX,2024,15,13.262192,0.57731956,421.0,97,58.0,26.0,2.0,2.0,0.0,0.13672362652021586,4.34020618556701
2024_15_NYJ_JAX,NYJ,2024,15,22.442144,0.46052632,402.0,77,41.0,17.0,4.0,0.0,0.0,0.2914564207002714,5.220779220779221
2024_15_PIT_PHI,PHI,2024,15,10.638161,0.4787234,401.0,95,40.0,37.0,3.0,0.0,1.0,0.11198063900596217,4.221052631578948
2024_15_PIT_PHI,PIT,2024,15,-4.9585924,0.46551725,163.0,58,27.0,16.0,1.0,0.0,2.0,-0.08549297266993029,2.810344827586207
2024_15_TB_LAC,LAC,2024,15,-15.48097,0.45714286,206.0,70,41.0,11.0,2.0,1.0,1.0,-0.22115671975272042,2.942857142857143
2024_15_TB_LAC,TB,2024,15,16.647343,0.5764706,506.0,86,35.0,37.0,4.0,1.0,1.0,0.19357375211493913,5.883720930232558
2024_15_WAS_NO,NO,2024,15,-0.7907009,0.4117647,245.0,69,39.0,15.0,2.0,1.0,0.0,-0.011459433514138927,3.550724637681159
2024_15_WAS_NO,WAS,2024,15,3.2008471,0.5106383,326.0,94,48.0,30.0,2.0,0.0,0.0,0.0340515654137794,3.4680851063829787
2024_16_ARI_CAR,ARI,2024,16,10.774549,0.51111114,382.0,90,45.0,25.0,3.0,1.0,1.0,0.11971720589531792,4.2444444444444445
2024_16_ARI_CAR,CAR,2024,16,15.81657,0.46067417,392.0,90,35.0,32.0,5.0,0.0,0.0,0.17573966979980468,4.355555555555555
2024_16_CLE_CIN,CIN,2024,16,2.39134,0.55714285,326.0,71,36.0,19.0,3.0,0.0,1.0,0.03368084531434825,4.591549295774648
2024_16_CLE_CIN,CLE,2024,16,-16.814144,0.35064936,273.0,77,45.0,21.0,1.0,2.0,1.0,-0.21836550824053877,3.5454545454545454
2024_16_DEN_LAC,DEN,2024,16,11.989062,0.4939759,355.0,83,45.0,19.0,3.0,0.0,0.0,0.14444653384656791,4.27710843373494
2024_16_DEN_LAC,LAC,2024,16,16.961285,0.5375,382.0,81,40.0,22.0,4.0,1.0,0.0,0.20939857577100213,4.716049382716049
2024_16_DET_CHI,CHI,2024,16,-0.271322,0.4698795,382.0,83,48.0,15.0,2.0,0.0,2.0,-0.0032689399029835163,4.602409638554217
2024_16_DET_CHI,DET,2024,16,22.653877,0.5802469,475.0,82,33.0,31.0,4.0,0.0,0.0,0.27626679583293634,5.7926829268292686
2024_16_HOU_KC,HOU,2024,16,4.2867646,0.42666668,311.0,75,44.0,15.0,2.0,2.0,0.0,0.057156861623128254,4.1466666666666665
2024_16_HOU_KC,KC,2024,16,9.075622,0.5116279,375.0,87,49.0,23.0,3.0,0.0,0.0,0.10431748971171763,4.310344827586207
2024_16_JAX_LV,JAX,2024,16,-18.646744,0.33333334,308.0,81,45.0,22.0,2.0,0.0,2.0,-0.23020671326437114,3.802469135802469
2024_16_JAX_LV,LV,2024,16,-12.144376,0.4065934,314.0,92,47.0,24.0,2.0,0.0,0.0,-0.13200408479441766,3.4130434782608696
2024_16_LA_NYJ,LA,2024,16,4.3199186,0.46031746,242.0,64,20.0,29.0,2.0,1.0,1.0,0.06749872863292694,3.78125
2024_16_LA_NYJ,NYJ,2024,16,-9.915842,0.4556962,321.0,79,49.0,20.0,1.0,0.0,1.0,-0.12551698805410652,4.063291139240507
2024_16_MIN_SEA,MIN,2024,16,10.352601,0.5060241,298.0,84,42.0,21.0,3.0,0.0,0.0,0.12324525061107817,3.5476190476190474
2024_16_MIN_SEA,SEA,2024,16,3.30905,0.52873564,361.0,87,48.0,16.0,3.0,2.0,0.0,0.03803505842713104,4.149425287356322
2024_16_NE_BUF,BUF,2024,16,5.40977,0.4864865,324.0,75,35.0,24.0,2.0,1.0,0.0,0.07213026682535807,4.32
2024_16_NE_BUF,NE,2024,16,3.1427577,0.51648355,379.0,91,45.0,29.0,4.0,1.0,2.0,0.034535798397693,4.164835164835165
2024_16_NO_GB,GB,2024,16,20.94409,0.5119048,404.0,85,30.0,37.0,4.0,0.0,0.0,0.24640105752383962,4.752941176470588
2024_16_NO_GB,NO,2024,16,-18.794153,0.35714287,196.0,70,39.0,16.0,0.0,1.0,1.0,-0.26848790305001397,2.8
2024_16_NYG_ATL,ATL,2024,16,5.240591,0.525,329.0,81,30.0,35.0,2.0,1.0,0.0,0.06469865492832513,4.061728395061729
2024_16_NYG_ATL,NYG,2024,16,-26.827337,0.47435898,234.0,78,44.0,14.0,3.0,2.0,1.0,-0.34394022134634167,3.0
2024_16_PHI_WAS,PHI,2024,16,10.016559,0.4516129,338.0,93,40.0,34.0,3.0,1.0,1.0,0.1077049316898469,3.6344086021505375
2024_16_PHI_WAS,WAS,2024,16,5.2816544,0.48809522,370.0,85,47.0,19.0,5.0,2.0,3.0,0.06213711009306066,4.352941176470588
2024_16_PIT_BAL,BAL,2024,16,12.909442,0.5584416,418.0,78,25.0,34.0,3.0,1.0,0.0,0.16550566599919245,5.358974358974359
2024_16_PIT_BAL,PIT,2024,16,-6.4365144,0.47435898,315.0,78,37.0,22.0,3.0,1.0,1.0,-0.0825194150973589,4.038461538461538
2024_16_SF_MIA,MIA,2024,16,15.756748,0.575,381.0,81,35.0,31.0,2.0,0.0,0.0,0.19452775554892457,4.703703703703703
2024_16_SF_MIA,SF,2024,16,0.8350296,0.5058824,374.0,85,45.0,17.0,2.0,1.0,0.0,0.009823877671185663,4.4
2024_16_TB_DAL,DAL,2024,16,4.346237,0.425,317.0,81,39.0,18.0,2.0,0.0,0.0,0.05365724916811342,3.9135802469135803
2024_16_TB_DAL,TB,2024,16,2.235183,0.5697674,410.0,86,52.0,20.0,3.0,1.0,1.0,0.025990500006564828,4.767441860465116
2024_16_TEN_IND,IND,2024,16,11.362112,0.5180723,458.0,84,14.0,48.0,5.0,1.0,0.0,0.13526323863438197,5.4523809523809526
2024_16_TEN_IND,TEN,2024,16,3.6829593,0.5064935,311.0,77,39.0,21.0,4.0,3.0,0.0,0.04783064049559754,4.038961038961039
2024_17_ARI_LA,ARI,2024,17,-5.842155,0.49462366,396.0,93,58.0,21.0,1.0,2.0,0.0,-0.06281887074952484,4.258064516129032
2024_17_ARI_LA,LA,2024,17,-3.1084518,0.46478873,257.0,72,36.0,20.0,1.0,0.0,0.0,-0.04317294226752387,3.5694444444444446
2024_17_ATL_WAS,ATL,2024,17,8.000969,0.5625,337.0,80,42.0,22.0,3.0,1.0,0.0,0.10001211166381836,4.2125
2024_17_ATL_WAS,WAS,2024,17,13.120789,0.51,412.0,101,51.0,31.0,4.0,1.0,0.0,0.1299087977645421,4.079207920792079
2024_17_BAL_HOU,BAL,2024,17,19.471474,0.56578946,432.0,76,21.0,42.0,4.0,0.0,0.0,0.2562036012348376,5.684210526315789
2024_17_BAL_HOU,HOU,2024,17,-19.108032,0.3857143,211.0,71,40.0,16.0,0.0,1.0,0.0,-0.26912721445862675,2.971830985915493
2024_17_CAR_TB,CAR,2024,17,-8.740526,0.47761193,204.0,67,36.0,11.0,3.0,0.0,0.0,-0.13045561491553462,3.044776119402985
2024_17_CAR_TB,TB,2024,17,29.075983,0.6043956,551.0,92,37.0,37.0,5.0,0.0,0.0,0.316043293994406,5.989130434782608
2024_17_DAL_PHI,DAL,2024,17,-19.96047,0.41558442,268.0,77,32.0,30.0,2.0,2.0,2.0,-0.25922688570889557,3.4805194805194803
2024_17_DAL_PHI,PHI,2024,17,18.118832,0.5185185,376.0,82,22.0,41.0,4.0,0.0,0.0,0.22096136139660347,4.585365853658536
2024_17_DEN_CIN,CIN,2024,17,12.524139,0.5660377,499.0,107,64.0,25.0,4.0,0.0,1.0,0.11704803181585864,4.663551401869159
2024_17_DEN_CIN,DEN,2024,17,8.653747,0.47297296,329.0,74,39.0,21.0,3.0,1.0,0.0,0.11694252168810046,4.445945945945946
2024_17_DET_SF,DET,2024,17,28.155289,0.56626505,441.0,84,38.0,30.0,5.0,0.0,0.0,0.3351820082891555,5.25
2024_17_DET_SF,SF,2024,17,16.744354,0.60240966,475.0,83,47.0,16.0,5.0,2.0,0.0,0.20173920780779367,5.72289156626506
2024_17_GB_MIN,GB,2024,17,-2.5761256,0.5064935,273.0,77,37.0,25.0,3.0,0.0,1.0,-0.03345617690643707,3.5454545454545454
2024_17_GB_MIN,MIN,2024,17,-2.4536471,0.50549453,441.0,92,46.0,23.0,3.0,1.0,0.0,-0.026670077572698177,4.793478260869565
2024_17_IND_NYG,IND,2024,17,7.050059,0.5425532,446.0,94,44.0,33.0,4.0,2.0,1.0,0.07500062597558853,4.74468085106383
2024_17_IND_NYG,NYG,2024,17,19.66673,0.47368422,389.0,77,26.0,26.0,6.0,0.0,0.0,0.25541208936022475,5.0519480519480515
2024_17_KC_PIT,KC,2024,17,14.561586,0.5,389.0,76,43.0,19.0,4.0,0.0,0.0,0.19159982078953794,5.118421052631579
2024_17_KC_PIT,PIT,2024,17,-11.961073,0.45652175,364.0,93,49.0,26.0,1.0,1.0,1.0,-0.12861368733067666,3.913978494623656
2024_17_LAC_NE,LAC,2024,17,23.467422,0.5531915,428.0,94,45.0,34.0,4.0,0.0,0.0,0.24965343069522938,4.553191489361702
2024_17_LAC_NE,NE,2024,17,-18.898108,0.46268657,181.0,68,38.0,15.0,1.0,0.0,1.0,-0.27791334601009593,2.661764705882353
2024_17_LV_NO,LV,2024,17,4.539583,0.44444445,388.0,91,37.0,38.0,2.0,0.0,0.0,0.04988552973820613,4.263736263736264
2024_17_LV_NO,NO,2024,17,-19.153063,0.4050633,269.0,79,47.0,13.0,1.0,2.0,0.0,-0.24244383317005785,3.4050632911392404
2024_17_MIA_CLE,CLE,2024,17,-26.498657,0.38043478,276.0,92,51.0,28.0,0.0,1.0,1.0,-0.28802888289741846,3.0
2024_17_MIA_CLE,MIA,2024,17,-5.804481,0.4,280.0,76,37.0,21.0,2.0,0.0,0.0,-0.07637475038829603,3.6842105263157894
2024_17_NYJ_BUF,BUF,2024,17,12.77607,0.5058824,348.0,86,37.0,31.0,5.0,0.0,0.0,0.14855894931527072,4.046511627906977
2024_17_NYJ_BUF,NYJ,2024,17,-14.58474,0.47368422,283.0,76,41.0,22.0,2.0,2.0,1.0,-0.19190446954024465,3.723684210526316
2024_17_SEA_CHI,CHI,2024,17,-11.150376,0.3918919,179.0,74,41.0,20.0,0.0,1.0,0.0,-0.15068076107953046,2.418918918918919
2024_17_SEA_CHI,SEA,2024,17,-6.7719274,0.453125,265.0,65,28.0,23.0,0.0,0.0,1.0,-0.10418349779569186,4.076923076923077
2024_17_TEN_JAX,JAX,2024,17,9.405546,0.49295774,295.0,72,26.0,31.0,2.0,0.0,0.0,0.13063258594936794,4.097222222222222
2024_17_TEN_JAX,TEN,2024,17,1.3223398,0.4939759,337.0,83,41.0,28.0,1.0,1.0,0.0,0.015931804496121693,4.0602409638554215
2024_18_BUF_NE,BUF,2024,18,-7.123453,0.40963855,259.0,83,33.0,34.0,2.0,0.0,0.0,-0.08582473662962396,3.1204819277108435
2024_18_BUF_NE,NE,2024,18,0.27759767,0.43037975,309.0,80,36.0,25.0,2.0,0.0,1.0,0.0034699708223342894,3.8625
2024_18_CAR_ATL,ATL,2024,18,18.859509,0.6421053,537.0,96,41.0,38.0,5.0,1.0,0.0,0.19645321369171143,5.59375
2024_18_CAR_ATL,CAR,2024,18,28.07026,0.5529412,425.0,85,41.0,25.0,6.0,0.0,0.0,0.33023834228515625,5.0
2024_18_CHI_GB,CHI,2024,18,-10.542926,0.39506173,224.0,81,35.0,26.0,2.0,1.0,1.0,-0.13015957820562668,2.765432098765432
2024_18_CHI_GB,GB,2024,18,-13.220955,0.44871795,367.0,79,32.0,33.0,3.0,0.0,2.0,-0.16735385943062697,4.6455696202531644
2024_18_CIN_PIT,CIN,2024,18,5.201535,0.5280899,314.0,90,52.0,21.0,1.0,1.0,1.0,0.0577948358323839,3.488888888888889
2024_18_CIN_PIT,PIT,2024,18,-0.2042709,0.43421054,193.0,76,40.0,21.0,2.0,0.0,1.0,-0.002687774990734301,2.539473684210526
2024_18_CLE_BAL,BAL,2024,18,7.9172363,0.45882353,437.0,85,38.0,31.0,4.0,0.0,0.0,0.09314395680147058,5.141176470588236
2024_18_CLE_BAL,CLE,2024,18,-19.408525,0.34210527,230.0,77,41.0,17.0,2.0,2.0,0.0,-0.2520587722976486,2.987012987012987
2024_18_HOU_TEN,HOU,2024,18,3.9763627,0.5131579,374.0,77,32.0,27.0,2.0,0.0,1.0,0.051641074093905365,4.857142857142857
2024_18_HOU_TEN,TEN,2024,18,-7.7480545,0.4025974,316.0,77,32.0,30.0,2.0,0.0,1.0,-0.10062408447265625,4.103896103896104
2024_18_JAX_IND,IND,2024,18,4.7802114,0.54545456,429.0,100,44.0,34.0,2.0,0.0,0.0,0.04780211448669434,4.29
2024_18_JAX_IND,JAX,2024,18,5.007975,0.47191012,319.0,89,37.0,30.0,2.0,1.0,0.0,0.056269383162594916,3.5842696629213484
2024_18_KC_DEN,DEN,2024,18,27.394238,0.5632184,479.0,87,36.0,37.0,5.0,0.0,0.0,0.3148762933139143,5.505747126436781
2024_18_KC_DEN,KC,2024,18,-15.201547,0.30612245,98.0,50,24.0,10.0,0.0,0.0,0.0,-0.30403093338012693,1.96
2024_18_LAC_LV,LAC,2024,18,19.765339,0.5591398,475.0,94,40.0,33.0,3.0,0.0,0.0,0.21026956274154338,5.053191489361702
2024_18_LAC_LV,LV,2024,18,0.5878229,0.52238804,264.0,67,39.0,11.0,2.0,1.0,0.0,0.008773476330202017,3.9402985074626864
2024_18_MIA_NYJ,MIA,2024,18,-5.855789,0.47126436,334.0,88,49.0,21.0,2.0,2.0,2.0,-0.06654305891557173,3.7954545454545454
2024_18_MIA_NYJ,NYJ,2024,18,5.4553366,0.48101267,377.0,79,41.0,23.0,4.0,1.0,0.0,0.06905489330050311,4.772151898734177
2024_18_MIN_DET,DET,2024,18,3.0195503,0.5119048,394.0,84,36.0,32.0,4.0,2.0,0.0,0.03594702766055152,4.690476190476191
2024_18_MIN_DET,MIN,2024,18,-19.979057,0.3625,262.0,81,48.0,16.0,0.0,0.0,0.0,-0.24665502854335455,3.234567901234568
2024_18_NO_TB,NO,2024,18,4.424502,0.5060241,292.0,83,48.0,18.0,1.0,0.0,0.0,0.05330725175788604,3.5180722891566263
2024_18_NO_TB,TB,2024,18,11.264321,0.48235294,395.0,86,40.0,26.0,3.0,1.0,0.0,0.13098048054894737,4.593023255813954
2024_18_NYG_PHI,NYG,2024,18,-5.650259,0.42647058,238.0,68,29.0,25.0,1.0,1.0,0.0,-0.08309204438153435,3.5
2024_18_NYG_PHI,PHI,2024,18,-0.38071775,0.44047618,303.0,85,43.0,24.0,2.0,0.0,0.0,-0.004479032404282514,3.5647058823529414
2024_18_SEA_LA,LA,2024,18,7.635395,0.49382716,403.0,81,46.0,20.0,2.0,1.0,0.0,0.0942641364203559,4.9753086419753085
2024_18_SEA_LA,SEA,2024,18,13.632742,0.5694444,336.0,73,30.0,24.0,4.0,0.0,0.0,0.18674988942603543,4.602739726027397
2024_18_SF_ARI,ARI,2024,18,21.243816,0.5697674,393.0,86,39.0,27.0,6.0,0.0,0.0,0.24702112064805143,4.569767441860465
